pm_experience_years,team_size,resource_utilization,overtime_hours,num_dependencies,planned_days,days_elapsed,percent_complete,milestone_delays,critical_path_length,budget_spent_pct,change_requests,open_issues,avg_issue_age_days,historical_on_time_rate,team_turnover_rate,client_response_lag_hours,scope_initial,scope_final,project_type,schedule_buffer_ratio,scope_creep_pct,issue_resolution_speed,is_late
5,103,1.458939137165749,26,44,128,221,0.1947647213574527,1,50,0.6659039285797443,1,4,29,0.013563413946132363,0.1698575200149287,30,254,392,Migration,0.8603502530828862,0.689016409814988,6.9623625716625135,0
6,135,0.9633797406331909,18,46,66,312,0.7308064973242993,7,47,1.4267692992639822,5,3,41,0.9320306091153141,0.2397351801775145,56,318,406,Upgrade,-0.20103007011712992,0.883963650603173,8.915857679112827,0
5,51,1.4288109813723278,20,26,310,291,0.0437018160028777,3,45,0.3453961385823989,9,17,20,0.961610735859542,0.8071659214896909,0,110,539,Implementation,0.02132008925788076,0.40938850742983074,1.6494341294300585,1
22,149,0.6639997260648188,39,6,112,248,0.33584919728787943,4,29,0.5178306909919701,4,7,9,0.8215417269933927,0.060973061633231684,77,244,208,Implementation,0.4500119833446635,0.6920032153903988,1.28261919568035,1
1,138,0.6834660672300122,19,8,95,89,0.401384975320055,6,89,0.01559879675207515,7,7,62,0.4712044476780506,0.5643589709221146,59,296,268,Implementation,0.5812423664998085,0.982784287176919,4.889977622523158,0
18,82,1.0960276909424516,47,31,243,238,0.10835176927368684,4,65,0.3291294844726368,0,10,64,0.5847227480182721,0.9060390237108867,2,186,192,Migration,0.04748419050504271,0.4635748656512026,0.9570864676500992,0
28,87,0.7698756426168226,1,44,72,205,0.6367732720024883,2,62,1.326437296810451,2,4,79,0.02539862500691714,0.4528877568481203,50,455,516,Implementation,-0.08517620071865473,0.14387224503082952,4.783214117191822,1
22,62,0.6849378556112604,30,49,350,180,0.1456733170595318,2,41,0.7190207831027824,5,2,52,0.8048811674111369,0.9328589600502292,86,414,492,Implementation,-0.47735310999654595,0.6717951586198005,7.820938805164388,1
12,160,0.5946853854133111,25,36,325,173,0.8006777838439088,2,79,0.14816088715821513,2,11,43,0.012670094486625594,0.7368606916292353,46,51,482,Upgrade,-0.46753999690902637,0.47194580404757974,8.415393057302351,0
1,197,0.5762706703071638,22,44,168,51,0.5915253374467603,1,68,1.2472961668368372,1,17,12,0.628787623861857,0.7008610397729759,51,230,436,Migration,0.09327764108687564,-0.012202684526335023,5.015244271606074,0
25,199,1.2531683854134263,23,23,91,309,0.7412930220405352,5,16,1.2698186485076488,6,18,0,0.0895057630920133,0.41904407845280756,58,82,131,Implementation,-0.14388241945159702,0.8938542192247894,5.467264975047923,0
0,154,0.7821631463698165,7,9,76,305,0.1642331280828918,2,43,1.467251829734134,2,4,7,0.7917300123748034,0.17226080818092815,4,402,571,Migration,0.3474748748356644,0.34978551375240924,0.885034984623084,0
20,70,1.4784191533076347,17,23,317,266,0.31709999749933526,6,87,0.09173994078998976,0,17,59,0.5296144387702303,0.2369457427001549,37,483,313,CustomDev,-0.23891740638528142,-0.11504492199512285,4.1144774866452725,0
20,156,0.6831211274791248,17,4,177,199,0.7054750063403621,3,88,0.659972634629256,2,6,47,0.15711490683114315,0.15729588794989258,23,138,513,Migration,-0.08089662504289241,0.45013091892095386,0.9060731034903249,0
5,49,0.8544466500238479,32,33,223,48,0.453345166395847,4,97,1.3277531096137816,7,16,82,0.06704710085332533,0.7238460723143271,91,354,507,Implementation,0.2443937885814148,0.33211582919664956,7.386084654194278,1
22,179,0.8749086194823334,29,16,71,231,0.6323415127252937,8,75,0.17833068962064247,5,6,91,0.2456095810872473,0.589638179298707,1,462,287,Implementation,0.8123510584683056,0.7645467429262189,6.500060395060907,1
5,54,1.0001527927368299,20,16,305,349,0.4134584223243526,6,95,0.5437284418382116,8,6,61,0.9691963332009481,0.5951929358439116,88,350,583,Implementation,0.9396798784537561,0.3636518697035834,8.768750234842898,1
6,81,1.3706358689794533,25,0,203,48,0.6722117164987392,2,25,1.3582808679664893,0,8,20,0.12105727480287753,0.32491277741308855,52,209,481,CustomDev,0.8338591098157819,-0.13398260650147448,4.103908349248613,0
24,19,1.3347702099641872,28,49,53,129,0.6415277232128712,0,98,0.13819809661305005,5,15,84,0.45563180315207785,0.24258723361330659,55,53,95,Upgrade,-0.4075267299507435,0.4025747936727781,9.878807206633315,0
29,17,0.5099563308637953,2,21,55,330,0.2995056800116501,7,94,1.0883366148532219,9,8,84,0.2722647851415202,0.7647399100873796,25,467,423,Upgrade,0.012155132772566857,0.01106803741694845,6.928375590134856,0
7,79,0.9092550669582626,44,39,352,348,0.8816802393057374,3,70,1.4243885770347924,8,17,1,0.6621540162339526,0.23319333938588016,31,202,586,CustomDev,-0.034106478992538825,0.31227013443374046,4.202210627982847,1
27,110,1.327936731040582,44,25,49,162,0.7323884732812229,0,68,0.9030215538635253,6,17,77,0.7667752319993318,0.11031273699251343,0,495,400,Implementation,-0.4976855248367529,0.7754384149280606,6.6650453488278565,0
27,4,0.5001978078267102,18,32,130,104,0.06822096809511768,6,67,1.3187047328303065,6,16,22,0.9381486560191065,0.4769883056229901,20,295,531,Migration,0.11333447349813419,-0.005343160186755208,8.875474200604417,1
23,169,1.0336395722182439,38,23,34,104,0.037703983253280726,8,11,1.1992002344136377,0,4,25,0.4656528323912067,0.7210304826346734,10,319,556,Migration,0.005708052076739856,-0.00994732197601192,4.9668997163698565,1
4,23,0.7594756213332019,19,34,49,171,0.7161229137563877,6,7,1.2096725671924338,5,12,65,0.4623146083070312,0.01714076150031607,53,127,425,Implementation,-0.06036688769303844,0.5657561972801053,0.6092148348060697,1
8,199,0.9127685492421006,3,9,302,116,0.6320316956728846,8,24,0.9443865749396072,0,5,43,0.27912174443266313,0.2591623501319231,71,493,225,Implementation,0.6607529273090516,0.3306940929700683,1.2552808214588072,1
20,55,0.920304699878808,43,49,286,200,0.9244560337937093,1,29,0.10528796488106812,4,11,37,0.7474685145984845,0.6678613613800145,72,97,255,Upgrade,0.14245447415682855,-0.19396471291045392,7.8957523898889175,1
29,76,0.8917544407175144,13,21,140,29,0.675468946613873,8,6,0.5993387515709565,3,1,42,0.9922265932461583,0.40870319106083786,4,318,501,Migration,0.7169083848860778,0.3266774619262421,4.805878410626711,1
24,32,1.391950122211263,17,0,89,23,0.20819237634203303,3,78,1.2501156518677097,6,16,19,0.35653068028311663,0.0026439595670842975,50,378,539,Implementation,-0.4835762389333054,0.9356281005723512,9.426217960643594,0
12,165,1.0364636089695347,28,47,113,1,0.04204121964694263,5,4,0.30525242745927544,7,6,22,0.7027900048729536,0.7043448056975954,75,216,332,Implementation,0.35608375661324776,0.37136390544032555,6.1018235890098484,0
7,146,1.4037467238279846,21,1,147,261,0.5324068100845376,2,36,0.45075525955375717,9,10,91,0.7711123712393257,0.2055638152153625,94,132,199,Implementation,0.394313548420418,-0.06579520807577338,8.36985207584599,0
28,16,1.226742407321351,13,23,290,337,0.49629671461348646,6,11,0.7693337904267309,9,6,88,0.8140625699606931,0.27336355070432417,80,318,112,Upgrade,0.8836445622991889,0.633194089332185,8.61843927517692,0
8,22,0.8511200709740057,40,39,229,38,0.9373792509161729,8,62,0.6338263585446358,1,4,40,0.6046070406352879,0.4962810149072807,29,450,109,Implementation,0.734744843809404,0.3610997514534487,4.866284791390275,1
10,122,0.9935636815489549,17,18,178,333,0.7083710698399108,9,95,1.226169373427766,0,4,92,0.4056233455787618,0.9109467165271554,11,418,221,Migration,0.9468769784536399,0.7234526736931075,0.9419515082789309,1
28,173,0.8898585382052917,29,10,52,59,0.9000514276415003,2,59,1.46014834300595,1,9,84,0.5911173816760161,0.4339394534008687,19,280,53,Upgrade,0.5705285641367583,0.03546832424393925,1.446897182785615,1
16,22,1.3285742782003216,33,12,68,17,0.7565666627051698,4,56,0.1600953215514731,8,15,96,0.10045051062879007,0.07006657013955042,71,386,523,Migration,0.844215541271417,0.9496204337223701,5.699165408148596,0
7,45,0.6875978119709637,46,34,97,105,0.6606208084360723,8,58,0.027264600709700104,6,16,96,0.9698110955908139,0.44201385543103433,63,102,273,Implementation,0.702851721022598,-0.19767914161380587,1.2880580026099577,0
0,109,1.4364122822615515,23,28,101,106,0.5631320772817017,3,27,1.161540833691113,6,5,69,0.15603455702002622,0.3661345612352481,92,392,279,Upgrade,-0.4927329677605535,0.8569325165783401,8.057597890762633,0
12,22,1.0804244942519161,23,25,193,350,0.5800354818798051,8,37,0.11189236772050509,9,0,2,0.21811306293178678,0.1165280294610872,34,303,382,Upgrade,-0.4315582579041532,-0.1254287532526268,0.9741106937276263,1
29,61,1.111757953968084,45,25,319,41,0.5074569150291166,5,32,0.35981166586091745,4,3,83,0.5987076878987583,0.15350990628141525,95,253,442,CustomDev,0.35823197676076,0.16959759344065878,5.168644965719011,1
12,3,1.0168014002519712,23,15,171,355,0.8389695711629459,5,88,0.5240344402323953,4,8,94,0.5394500969639963,0.599542353073267,42,214,171,Migration,0.9105820680763812,0.21954946337828152,7.674502195076721,1
20,100,1.0544964770449177,14,46,140,314,0.2346319516898181,9,36,0.44783552111298014,7,12,99,0.06583295918078313,0.9809060849847813,55,183,91,Upgrade,-0.43264698379546096,0.8299966225105875,9.44318054336436,1
7,143,1.1676754164228271,2,11,216,178,0.9151907960674788,8,25,0.9730899137906973,3,17,72,0.5600550515954059,0.8846414810314176,81,421,77,Migration,0.5736990536344839,0.6019600399500256,7.5397344769246315,0
23,82,1.1550352551008598,16,41,55,245,0.5594929374771576,9,51,0.41544467702407684,1,8,99,0.6648785757640273,0.8308554235974206,0,107,244,Upgrade,0.2571388118654603,-0.08864768240865951,7.996529149274831,1
23,52,0.7141470888699643,9,38,274,194,0.4374322314437935,0,77,0.9109337923492362,9,10,77,0.47953032980867283,0.24393826126730667,24,440,65,Implementation,0.2079599572336963,-0.17881921099453285,6.1188839926706,1
18,85,1.082440160873074,15,0,48,332,0.21102659959729997,1,38,1.0437214718865997,9,7,28,0.5772117225544984,0.5833509619171677,46,352,461,CustomDev,0.9031772228448067,-0.048585963621271655,5.881520238668855,0
23,102,0.8546264406884425,26,8,148,77,0.2760630946106386,1,3,0.03258741416256533,2,7,18,0.11581513732173021,0.14326892166302252,57,126,450,CustomDev,-0.2714408444962204,0.5156922666917256,8.48956848042391,0
17,33,1.1370303058028788,26,27,349,348,0.5841545729160464,5,41,0.5510305510711362,1,15,58,0.8973240087896179,0.4316527386849641,71,122,452,Upgrade,0.8120379480601214,0.1804895199364609,6.433203597132208,1
11,23,1.0478345802679188,9,7,165,152,0.15172431764546557,4,84,0.07695455521766925,3,14,17,0.9938602486077558,0.7346932154472856,89,219,262,Implementation,-0.033274792217649285,0.9849160718474703,6.804540791872922,0
22,37,0.6796799337124926,23,42,280,340,0.0033103321469913904,2,86,1.1484318130483844,3,14,67,0.6143745462313306,0.21705114960994187,28,446,279,Implementation,-0.25309114077185363,0.7546446152421635,7.823330561679506,0
25,197,1.2347339175390362,22,22,121,359,0.25922579263277346,6,76,0.08777283486756099,4,12,47,0.5501664203203779,0.8582729527668006,22,102,399,CustomDev,0.29262230247319587,-0.04477294899552897,8.406593828125068,0
25,144,0.9570134474794902,2,41,315,309,0.3041042956624045,2,53,1.2921447102469088,9,16,54,0.7007733679529953,0.7354118931877962,65,208,321,Upgrade,0.09644467774412702,-0.1759528408212515,0.558693754954268,0
6,25,1.051441552286137,14,5,143,288,0.9413148942870815,9,97,1.2713066176068955,5,11,15,0.8848944219151524,0.6660438509614655,70,295,225,CustomDev,-0.09336118562640244,0.24744901840174072,7.545254749666105,1
20,60,1.1726428649248128,36,1,106,158,0.5818242007730752,3,11,0.7751099485402899,7,19,32,0.18444184775985917,0.8850604757902636,74,217,195,Upgrade,0.9496110271830176,0.6351406412036271,1.717797921743992,0
0,82,1.152871773917137,1,32,47,254,0.4057651111715489,4,12,1.4142254837017418,0,4,71,0.4966843986500695,0.273777868114626,46,386,134,Implementation,-0.29072735632919783,0.342976080427923,1.535603509285328,0
17,37,1.2489288200900446,15,40,132,89,0.9830000161306436,0,71,0.5497930048520763,1,13,67,0.4046411685183924,0.9440263558738367,69,259,119,Migration,-0.23038611231943384,-0.1701905942396795,3.941168102250949,1
17,170,0.7067517286431174,23,49,224,101,0.3674044417223469,0,80,0.45384749145475495,4,18,90,0.16012920757246485,0.39229082979575847,37,475,96,Migration,0.8031395285938914,0.05222768313466264,6.38362426116148,1
10,188,0.6103912337373569,8,39,51,270,0.9581389454087418,1,21,0.17113122931932034,0,3,81,0.411931976555337,0.4002224929321514,29,251,67,Upgrade,-0.3007006821093353,0.13958541196096752,7.40596577746173,1
29,49,1.1691795746743443,32,37,87,278,0.9414657134610829,1,31,1.0913302782899148,5,1,95,0.8780291880393297,0.821790897503528,29,431,50,CustomDev,0.25071268121230583,0.707333506576896,9.78022704614585,0
26,4,0.7359849466656821,35,2,146,95,0.689896531324804,0,23,0.6379543666855302,2,0,22,0.11370615219736768,0.8584926840590427,92,347,493,Upgrade,0.31897145121524617,-0.01299193655295175,7.74899911031323,1
1,54,0.6146048685498267,16,30,269,352,0.5252346397316204,4,25,1.467934824656621,1,13,30,0.18119885015254078,0.7163721422174284,31,230,299,Implementation,-0.27487063227542796,0.16594205280632646,3.5022244026249725,0
6,116,0.631237492809408,11,35,229,248,0.8217449385217203,7,2,1.3053898428789688,1,0,51,0.6415369318701163,0.39215205022089106,15,175,86,Migration,0.5221042853141991,0.4588267438542694,7.8278352084746246,0
6,161,0.8128001238995141,38,19,44,360,0.323910276578231,6,21,0.7689902282038505,4,13,51,0.21246539730869463,0.891004511584686,70,389,108,Implementation,0.9188940539846491,0.4957560388951879,6.969082379823208,1
26,68,1.491787048049245,10,49,42,174,0.3678585305878812,8,69,0.6773560345403291,3,10,48,0.1734011583426327,0.7846427045986957,10,222,413,Migration,0.016011295972789275,-0.07666886089367095,8.637012054148414,0
15,55,0.657260326687085,7,49,50,218,0.20688452128907386,5,72,0.35314813301175724,3,2,18,0.9237989128440784,0.43804864661849985,63,420,573,Implementation,0.3340662980535689,-0.15593975894785794,5.908825168835707,1
21,50,0.7985365622984678,1,42,140,238,0.2554012529041103,1,87,0.22883556674041594,3,6,23,0.439991783423311,0.38501453866748625,13,263,156,Upgrade,0.6921847716457945,0.6612740850244789,3.117292603293879,0
24,1,1.4207341518821428,4,43,125,58,0.13645751777373405,8,94,0.3627155460076344,1,1,33,0.21427450375337254,0.5152720653955861,0,308,255,CustomDev,-0.22145711750515912,0.2721376199096856,0.6215109760772601,0
23,3,1.4633080631408026,43,28,69,102,0.8506809822330924,8,22,0.8260087026662386,1,6,93,0.5062142086797561,0.8822137309595648,49,339,408,Migration,0.04176065924104999,-0.19648234590812308,6.0650330988501935,0
2,86,0.728843361151518,46,41,176,351,0.0012481361240375133,2,65,0.21286204973853168,9,6,27,0.06711111160948746,0.8285309929468062,58,251,537,Upgrade,0.06343528749578697,0.8377985670269972,4.427117164435526,1
4,123,1.3804526970506577,27,3,228,245,0.42447582359136826,8,40,1.3261635898595323,1,16,56,0.2328433481922495,0.04298439929024578,30,306,588,Implementation,-0.2585213077834791,-0.16990741143968277,6.683015519710285,1
11,3,0.6389179445230136,46,11,262,197,0.3642175270137886,5,27,1.4515723039507462,3,1,51,0.5699059132339451,0.6855337576138886,65,355,94,CustomDev,0.4988197877686832,0.22829147048481158,1.8171091835557904,1
10,40,1.2615364113005156,35,33,363,1,0.3876744177948246,3,68,0.3996538412915561,2,12,40,0.18160511689761472,0.4966092576579837,46,479,511,Upgrade,0.5989011466105916,0.9144860828937724,2.470851805655414,0
22,182,0.5130081606473715,20,6,261,13,0.8437617808834109,1,40,0.9666763457301355,4,19,26,0.9234834472060122,0.1426607240183968,62,133,113,Upgrade,0.23341781000829864,0.20869233875060567,2.7098869700260413,0
4,198,0.9066196292409601,35,40,360,203,0.8210619641472607,9,60,0.6153482142035103,7,5,51,0.24459087657894085,0.009330232681828199,49,173,272,Implementation,0.17391598601477598,0.5714850499089261,1.9813793491870186,1
11,128,0.7473352067173882,20,8,356,29,0.6633970088918923,6,24,0.7850057491002278,5,17,1,0.2863548554694274,0.4233470392209878,53,183,323,CustomDev,-0.0007885076611744424,0.9919864112379675,7.699125844553688,0
7,104,1.2040080141591227,48,17,313,51,0.6891093833740947,4,43,1.1555918626906792,7,16,93,0.7075045081872255,0.23586857829947638,13,219,96,CustomDev,0.04831592442716359,-0.0693284148990593,4.271745200325146,1
5,117,0.5160561313551847,42,12,147,210,0.8035331024558782,7,7,0.9137249511414369,1,18,26,0.8660627058203645,0.24736318027944615,16,64,494,Upgrade,0.4962623629108551,0.2728164358527669,1.6017269237270608,0
5,74,0.964901706051533,42,27,44,350,0.3850449736320424,7,4,0.9979854803029098,6,5,78,0.08260151627325063,0.6189394384493315,6,308,94,Upgrade,0.498486696670728,0.24530095845897149,1.0107438155094026,1
5,41,1.1967290247449354,26,4,49,304,0.450535152258119,5,76,0.2177647798206815,5,19,13,0.5569347161001738,0.4996396365316562,45,484,459,Migration,0.5517550170774697,-0.08585545364057501,6.950864157259522,0
16,75,0.5467048732501829,25,40,321,169,0.24473189512563265,2,89,0.3590565185824008,0,16,79,0.7336048888730178,0.21008946868441458,46,315,391,Upgrade,0.41234053190256537,0.20665071438230054,3.6666135595976925,0
12,140,1.3974001821299722,5,44,318,343,0.2380530886911557,4,11,1.2970872620593392,2,4,3,0.8650449595483217,0.8971310980708969,25,203,175,Migration,0.35825117367392556,0.2455247345291307,7.296871808281944,1
13,132,0.8611974073964489,32,37,133,221,0.9346178338379226,6,67,1.4542207753275376,5,15,41,0.08761376743362836,0.5026742840033772,94,61,430,Migration,0.987243946311678,0.9562005974839174,4.176493054225643,0
14,135,0.6652658322422426,5,9,274,344,0.7606489751422386,1,65,0.8325529305083263,6,15,47,0.9947510595948658,0.10763726492221004,24,168,266,Implementation,0.09306210784350188,-0.09506507092191568,5.811955264098218,1
22,122,0.7254644960304608,27,14,182,86,0.45298848315948936,1,28,0.31129435193216826,2,1,95,0.0991060313449802,0.19514546083259354,17,255,315,Implementation,-0.12365287467418518,0.8303589951975916,8.930523021553908,1
25,13,0.8389059287804632,6,11,52,211,0.038993853217534125,9,43,0.766917090128302,1,9,64,0.8031874783446926,0.970588445683349,59,395,378,Implementation,-0.2489135333195232,0.3092776808649092,7.045404288724901,0
15,125,0.6983751018222921,23,30,249,336,0.7428009031591686,5,30,0.712495270354482,1,17,64,0.14778784682343038,0.4765180244558914,30,240,297,Upgrade,0.13714116424232792,-0.19278406069178203,3.538913133568421,1
